Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Kielder Plank (220 mm),WO72096TED,Ted Todd,69.304,69.304,96.66666666666666,Wood,Plank,Ted Todd Kielder Plank (220 mm),Price per SQM: £116.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Arundel Herringbone (90 mm),WO38387TED,Ted Todd,63.976,63.976,89.16666666666666,Wood,Herringbone,Ted Todd Arundel Herringbone (90 mm),Price per SQM: £107.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Arundel Plank (190 mm),WO90991TED,Ted Todd,58.64,58.64,82.5,Wood,Plank,Ted Todd Arundel Plank (190 mm),Price per SQM: £99.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Attingham Herringbone (90 mm),WO68987TED,Ted Todd,60.24,60.24,84.16666666666666,Wood,Herringbone,Ted Todd Attingham Herringbone (90 mm),Price per SQM: £101.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Attingham Plank (220 mm),WO56210TED,Ted Todd,58.64,58.64,82.5,Wood,Plank,Ted Todd Attingham Plank (220 mm),Price per SQM: £99.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Bembridge Herringbone (90 mm),WO47933TED,Ted Todd,60.24,60.24,84.16666666666666,Wood,Herringbone,Ted Todd Bembridge Herringbone (90 mm),Price per SQM: £101.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Bembridge Plank (220 mm),WO75586TED,Ted Todd,58.64,58.64,82.5,Wood,Plank,Ted Todd Bembridge Plank (220 mm),Price per SQM: £99.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Dunham Plank (190 mm),WO67533TED,Ted Todd,66.64,66.64,93.33333333333334,Wood,Plank,Ted Todd Dunham Plank (190 mm),Price per SQM: £112.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Holton Plank (220 mm),WO92008TED,Ted Todd,74.64,74.64,104.16666666666666,Wood,Plank,Ted Todd Holton Plank (220 mm),Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Netley Herringbone (90 mm),WO97117TED,Ted Todd,60.24,60.24,84.16666666666666,Wood,Herringbone,Ted Todd Netley Herringbone (90 mm),Price per SQM: £101.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Netley Plank (220 mm),WO11680TED,Ted Todd,58.64,58.64,82.5,Wood,Plank,Ted Todd Netley Plank (220 mm),Price per SQM: £99.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Standen Herringbone (90 mm),WO34593TED,Ted Todd,63.976,63.976,89.16666666666666,Wood,Herringbone,Ted Todd Standen Herringbone (90 mm),Price per SQM: £107.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Standen Plank (190 mm),WO40733TED,Ted Todd,58.64,58.64,82.5,Wood,Plank,Ted Todd Standen Plank (190 mm),Price per SQM: £99.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Swinley Herringbone (90 mm),WO81506TED,Ted Todd,60.24,60.24,84.16666666666666,Wood,Herringbone,Ted Todd Swinley Herringbone (90 mm),Price per SQM: £101.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Swinley Plank (220 mm),WO88273TED,Ted Todd,58.64,58.64,82.5,Wood,Plank,Ted Todd Swinley Plank (220 mm),Price per SQM: £99.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Sheringham Plank (220 mm),WO68477TED,Ted Todd,66.64,66.64,93.33333333333334,Wood,Plank,Ted Todd Sheringham Plank (220 mm),Price per SQM: £112.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Cashmere Chevron (90 mm),WO81254TED,Ted Todd,61.304,61.304,85.83333333333334,Wood,Chevron,Ted Todd Cashmere Chevron (90 mm),"Price per SQM: £103.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Cashmere Herringbone (127 mm),WO42422TED,Ted Todd,55.976,55.976,78.33333333333333,Wood,Herringbone,Ted Todd Cashmere Herringbone (127 mm),"Price per SQM: £94.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Cashmere Plank (180 mm),WO76155TED,Ted Todd,50.64,50.64,70.83333333333333,Wood,Plank,Ted Todd Cashmere Plank (180 mm),"Price per SQM: £85.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Cortado Herringbone (127 mm),WO40446TED,Ted Todd,55.976,55.976,78.33333333333333,Wood,Herringbone,Ted Todd Cortado Herringbone (127 mm),Price per SQM: £94.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Cortado Plank (180 mm),WO49518TED,Ted Todd,53.304,53.304,75.0,Wood,Plank,Ted Todd Cortado Plank (180 mm),"Price per SQM: £90.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Fawn Chevron (90 mm),WO68419TED,Ted Todd,61.304,61.304,85.83333333333334,Wood,Chevron,Ted Todd Fawn Chevron (90 mm),Price per SQM: £103.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Fawn Herringbone (127 mm),WO65624TED,Ted Todd,55.976,55.976,78.33333333333333,Wood,Herringbone,Ted Todd Fawn Herringbone (127 mm),"Price per SQM: £94.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Fawn Plank (180 mm),WO84012TED,Ted Todd,50.64,50.64,70.83333333333333,Wood,Plank,Ted Todd Fawn Plank (180 mm),"Price per SQM: £85.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Jute Chevron (90 mm),WO47829TED,Ted Todd,61.304,61.304,85.83333333333334,Wood,Chevron,Ted Todd Jute Chevron (90 mm),Price per SQM: £103.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Jute Herringbone (127 mm),WO99076TED,Ted Todd,58.64,58.64,82.5,Wood,Herringbone,Ted Todd Jute Herringbone (127 mm),"Price per SQM: £99.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Jute Plank (180 mm),WO14329TED,Ted Todd,50.664,50.664,70.83333333333333,Wood,Plank,Ted Todd Jute Plank (180 mm),"Price per SQM: £85.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Liquorice Herringbone (127 mm),WO38056TED,Ted Todd,53.304,53.304,75.0,Wood,Herringbone,Ted Todd Liquorice Herringbone (127 mm),"Price per SQM: £90.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Liquorice Plank (180 mm),WO35939TED,Ted Todd,45.304,45.304,68.33333333333333,Wood,Plank,Ted Todd Liquorice Plank (180 mm),"Price per SQM: £82.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Paperback Herringbone (127 mm),WO47863TED,Ted Todd,55.976,55.976,78.33333333333333,Wood,Herringbone,Ted Todd Paperback Herringbone (127 mm),"Price per SQM: £94.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Paperback Plank (180 mm),WO69740TED,Ted Todd,50.64,50.64,70.83333333333333,Wood,Plank,Ted Todd Paperback Plank (180 mm),"Price per SQM: £85.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Sandbank Chevron (90 mm),WO59071TED,Ted Todd,61.304,61.304,85.83333333333334,Wood,Chevron,Ted Todd Sandbank Chevron (90 mm),Price per SQM: £103.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Sandbank Herringbone (127 mm),WO74211TED,Ted Todd,55.976,55.976,78.33333333333333,Wood,Herringbone,Ted Todd Sandbank Herringbone (127 mm),"Price per SQM: £94.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Sandbank Plank (180mm),WO68927TED,Ted Todd,50.64,50.64,70.83333333333333,Wood,Plank,Ted Todd Sandbank Plank (180mm),Price per SQM: £85.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Satchel Herringbone (127 mm),WO14232TED,Ted Todd,47.976,47.976,71.66666666666667,Wood,Herringbone,Ted Todd Satchel Herringbone (127 mm),"Price per SQM: £86.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Satchel Plank (180 mm),WO64529TED,Ted Todd,45.304,45.304,68.33333333333333,Wood,Plank,Ted Todd Satchel Plank (180 mm),Price per SQM: £82.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Smoke Chevron (90 mm),WO24351TED,Ted Todd,61.304,61.304,85.83333333333334,Wood,Chevron,Ted Todd Smoke Chevron (90 mm),"Price per SQM: £103.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Smoke Herringbone (127 mm),WO45919TED,Ted Todd,58.64,58.64,82.5,Wood,Herringbone,Ted Todd Smoke Herringbone (127 mm),"Price per SQM: £99.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Smoke Plank (180 mm),WO27314TED,Ted Todd,53.304,53.304,75.0,Wood,Plank,Ted Todd Smoke Plank (180 mm),Price per SQM: £90.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Stonewash Chevron (90 mm),WO23072TED,Ted Todd,61.304,61.304,85.83333333333334,Wood,Chevron,Ted Todd Stonewash Chevron (90 mm),Price per SQM: £103.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Stonewash Herringbone (127 mm),WO11980TED,Ted Todd,53.304,53.304,75.0,Wood,Herringbone,Ted Todd Stonewash Herringbone (127 mm),Price per SQM: £90.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Stonewash Plank (180 mm),WO82672TED,Ted Todd,48.0,48.0,71.66666666666667,Wood,Plank,Ted Todd Stonewash Plank (180 mm),Price per SQM: £86.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Alabaster Plank (190 mm),WO12926TED,Ted Todd,38.904,38.904,60.0,Wood,Plank,Ted Todd Alabaster Plank (190 mm),Price per SQM: £72.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Almond Narrow Plank (150 mm) [Max 1.2 M Long],WO14698TED,Ted Todd,28.24,28.24,49.16666666666667,Wood,Plank,Ted Todd Almond Narrow Plank (150 mm) [Max 1.2 M Long],Price per SQM: £59.00 inc VAT; Locations: None; Data synced from Rakata
Almond Herringbone (90 mm),WO46862TED,Ted Todd,39.976,39.976,61.66666666666667,Wood,Herringbone,Ted Todd Almond Herringbone (90 mm),"Price per SQM: £74.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Almond Plank (190 mm),WO55663TED,Ted Todd,34.64,34.64,57.5,Wood,Plank,Ted Todd Almond Plank (190 mm),"Price per SQM: £69.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Almond Extra Wide Plank (260 mm),WO93885TED,Ted Todd,53.304,53.304,75.0,Wood,Plank,Ted Todd Almond Extra Wide Plank (260 mm),"Price per SQM: £90.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Brindle Narrow Plank (150 mm) [Max 1.2 M Long],WO40237TED,Ted Todd,29.304,29.304,51.66666666666667,Wood,Plank,Ted Todd Brindle Narrow Plank (150 mm) [Max 1.2 M Long],Price per SQM: £62.00 inc VAT; Locations: None; Data synced from Rakata
Brindle Plank (190 mm),WO76374TED,Ted Todd,39.976,39.976,61.66666666666667,Wood,Plank,Ted Todd Brindle Plank (190 mm),Price per SQM: £74.00 inc VAT; Locations: None; Data synced from Rakata
Brindle Herringbone (90 mm),WO63466TED,Ted Todd,42.64,42.64,64.16666666666667,Wood,Herringbone,Ted Todd Brindle Herringbone (90 mm),Price per SQM: £77.00 inc VAT; Locations: None; Data synced from Rakata
Brindle Extra Wide Plank (260 mm),WO72056TED,Ted Todd,55.976,55.976,78.33333333333333,Wood,Plank,Ted Todd Brindle Extra Wide Plank (260 mm),Price per SQM: £94.00 inc VAT; Locations: None; Data synced from Rakata
Bourne Plank (190 mm),WO15016TED,Ted Todd,37.304,37.304,57.5,Wood,Plank,Ted Todd Bourne Plank (190 mm),"Price per SQM: £69.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Calico Narrow Plank (150 mm) [Max 1.2 M Long],WO30962TED,Ted Todd,28.24,28.24,49.16666666666667,Wood,Plank,Ted Todd Calico Narrow Plank (150 mm) [Max 1.2 M Long],Price per SQM: £59.00 inc VAT; Locations: None; Data synced from Rakata
Calico Herringbone (90 mm),WO54636TED,Ted Todd,41.576,41.576,62.5,Wood,Herringbone,Ted Todd Calico Herringbone (90 mm),"Price per SQM: £75.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Calico Plank (190 mm),WO97374TED,Ted Todd,36.24,36.24,55.83333333333333,Wood,Plank,Ted Todd Calico Plank (190 mm),"Price per SQM: £67.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Calico Extra Wide Plank (260 mm),WO23165TED,Ted Todd,53.304,53.304,75.0,Wood,Plank,Ted Todd Calico Extra Wide Plank (260 mm),"Price per SQM: £90.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Caramel Herringbone (90 mm),WO56964TED,Ted Todd,41.6,41.6,62.5,Wood,Herringbone,Ted Todd Caramel Herringbone (90 mm),"Price per SQM: £75.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Caramel Plank (190 mm),WO44956TED,Ted Todd,38.904,38.904,60.0,Wood,Plank,Ted Todd Caramel Plank (190 mm),"Price per SQM: £72.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Creech Plank (190 mm),WO86609TED,Ted Todd,37.304,37.304,57.5,Wood,Plank,Ted Todd Creech Plank (190 mm),Price per SQM: £69.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Haling Plank (Prime) (Absolute Matt Lacq.) (190 mm) ,WO73838TED,Ted Todd,47.976,47.976,71.66666666666667,Wood,Plank,Ted Todd Haling Plank (Prime) (Absolute Matt Lacq.) (190 mm) ,Price per SQM: £86.00 inc VAT; Locations: None; Data synced from Rakata
Kennet Narrow Plank (150 mm) [Max 1.2 M Long],WO25969TED,Ted Todd,28.24,28.24,49.16666666666667,Wood,Plank,Ted Todd Kennet Narrow Plank (150 mm) [Max 1.2 M Long],Price per SQM: £59.00 inc VAT; Locations: None; Data synced from Rakata
Kennet Herringbone (90 mm),WO31877TED,Ted Todd,41.576,41.576,62.5,Wood,Herringbone,Ted Todd Kennet Herringbone (90 mm),Price per SQM: £75.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Kennet Plank (190 mm),WO17099TED,Ted Todd,38.904,38.904,60.0,Wood,Plank,Ted Todd Kennet Plank (190 mm),"Price per SQM: £72.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Kinsley Plank (190 mm),WO21889TED,Ted Todd,38.904,38.904,60.0,Wood,Plank,Ted Todd Kinsley Plank (190 mm),"Price per SQM: £72.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Linton Plank (Absolute Matt Lacquer) (190 mm) ,WO71343TED,Ted Todd,37.304,37.304,57.5,Wood,Plank,Ted Todd Linton Plank (Absolute Matt Lacquer) (190 mm) ,Price per SQM: £69.00 inc VAT; Locations: None; Data synced from Rakata
Ollerton Herringbone (90 mm),WO54511TED,Ted Todd,41.576,41.576,62.5,Wood,Herringbone,Ted Todd Ollerton Herringbone (90 mm),"Price per SQM: £75.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Ollerton Plank (190 mm),WO25996TED,Ted Todd,38.904,38.904,60.0,Wood,Plank,Ted Todd Ollerton Plank (190 mm),"Price per SQM: £72.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Petworth Narrow Plank (150 mm) [Max 1.2 M Long],WO42324TED,Ted Todd,29.304,29.304,51.66666666666667,Wood,Plank,Ted Todd Petworth Narrow Plank (150 mm) [Max 1.2 M Long],Price per SQM: £62.00 inc VAT; Locations: None; Data synced from Rakata
Petworth Herringbone (90 mm),WO55706TED,Ted Todd,41.576,41.576,62.5,Wood,Herringbone,Ted Todd Petworth Herringbone (90 mm),"Price per SQM: £75.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Petworth Plank (190 mm),WO76622TED,Ted Todd,39.976,39.976,61.66666666666667,Wood,Plank,Ted Todd Petworth Plank (190 mm),Price per SQM: £74.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Petworth Extra Wide Plank (260 mm),WO41684TED,Ted Todd,54.904,54.904,76.66666666666667,Wood,Plank,Ted Todd Petworth Extra Wide Plank (260 mm),"Price per SQM: £92.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Porcelain Plank (190 mm),WO87221TED,Ted Todd,37.304,37.304,57.5,Wood,Plank,Ted Todd Porcelain Plank (190 mm),"Price per SQM: £69.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Ryhill Plank (190 mm),WO78962TED,Ted Todd,42.64,42.64,64.16666666666667,Wood,Plank,Ted Todd Ryhill Plank (190 mm),Price per SQM: £77.00 inc VAT; Locations: None; Data synced from Rakata
Ryhill Herringbone (90 mm),WO53629TED,Ted Todd,44.24,44.24,66.66666666666667,Wood,Herringbone,Ted Todd Ryhill Herringbone (90 mm),Price per SQM: £80.00 inc VAT; Locations: None; Data synced from Rakata
Ryhill Extra Wide Plank (260 mm),WO69655TED,Ted Todd,58.64,58.64,82.5,Wood,Plank,Ted Todd Ryhill Extra Wide Plank (260 mm),Price per SQM: £99.00 inc VAT; Locations: None; Data synced from Rakata
Tattenhall Herringbone (90 mm),WO51896TED,Ted Todd,41.576,41.576,62.5,Wood,Herringbone,Ted Todd Tattenhall Herringbone (90 mm),"Price per SQM: £75.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Tattenhall Plank (190 mm),WO58003TED,Ted Todd,39.976,39.976,61.66666666666667,Wood,Plank,Ted Todd Tattenhall Plank (190 mm),"Price per SQM: £74.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Tattenhall Extra Wide Plank (260 mm),WO85664TED,Ted Todd,54.904,54.904,76.66666666666667,Wood,Plank,Ted Todd Tattenhall Extra Wide Plank (260 mm),"Price per SQM: £92.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Clevedon Herringbone (90 mm),WO21793TED,Ted Todd,29.95,29.95,52.5,Wood,Herringbone,Ted Todd Clevedon Herringbone (90 mm),"Price per SQM: £63.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Clevedon Plank (190 mm),WO87938TED,Ted Todd,28.95,28.95,49.16666666666667,Wood,Plank,Ted Todd Clevedon Plank (190 mm),"Price per SQM: £59.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Torelli Herringbone (100 mm),WO44786TED,Ted Todd,63.976,63.976,89.16666666666666,Wood,Herringbone,Ted Todd Torelli Herringbone (100 mm),Price per SQM: £107.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Torelli Plank (180 mm),WO74685TED,Ted Todd,58.64,58.64,82.5,Wood,Plank,Ted Todd Torelli Plank (180 mm),Price per SQM: £99.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Darwin Plank (Morado) (135 mm),WO43101TED,Ted Todd,117.304,117.304,152.5,Wood,Plank,Ted Todd Darwin Plank (Morado) (135 mm),Price per SQM: £183.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Birnham Narrow Plank (135 mm),WO67197TED,Ted Todd,101.304,101.304,131.66666666666666,Wood,Plank,Ted Todd Birnham Narrow Plank (135 mm),Price per SQM: £158.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Blackmuir Unfinished Extra Wide Plank (220 mm),WO43923TED,Ted Todd,79.976,79.976,111.66666666666666,Wood,Plank,Ted Todd Blackmuir Unfinished Extra Wide Plank (220 mm),Price per SQM: £134.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Ibis Douglas Fir Extra Wide Plank (260 mm),WO33013TED,Ted Todd,105.56,105.56,137.5,Wood,Plank,Ted Todd Ibis Douglas Fir Extra Wide Plank (260 mm),Price per SQM: £165.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Neckar Herringbone (70 mm),WO34223TED,Ted Todd,74.64,74.64,104.16666666666666,Wood,Herringbone,Ted Todd Neckar Herringbone (70 mm),Price per SQM: £125.00 inc VAT; Locations: None; Data synced from Rakata
Flax Extra Wide Plank (220 mm),WO13883TED,Ted Todd,47.976,47.976,71.66666666666667,Wood,Plank,Ted Todd Flax Extra Wide Plank (220 mm),Price per SQM: £86.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Fleece Chevron (90 mm),WO47072TED,Ted Todd,54.904,54.904,76.66666666666667,Wood,Chevron,Ted Todd Fleece Chevron (90 mm),Price per SQM: £92.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Fleece Herringbone (90 mm),WO71146TED,Ted Todd,52.24,52.24,73.33333333333333,Wood,Herringbone,Ted Todd Fleece Herringbone (90 mm),"Price per SQM: £88.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Fleece Plank (190 mm),WO70649TED,Ted Todd,44.24,44.24,66.66666666666667,Wood,Plank,Ted Todd Fleece Plank (190 mm),"Price per SQM: £80.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Fleece Extra Wide Plank (220 mm),WO35496TED,Ted Todd,60.24,60.24,84.16666666666666,Wood,Plank,Ted Todd Fleece Extra Wide Plank (220 mm),"Price per SQM: £101.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Flint Plank (190 mm),WO50501TED,Ted Todd,44.24,44.24,66.66666666666667,Wood,Plank,Ted Todd Flint Plank (190 mm),Price per SQM: £80.00 inc VAT; Locations: None; Data synced from Rakata
Flint Herringbone (90 mm),WO45769TED,Ted Todd,52.24,52.24,73.33333333333333,Wood,Herringbone,Ted Todd Flint Herringbone (90 mm),Price per SQM: £88.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Furrow Chevron (90 mm),WO45904TED,Ted Todd,57.576,57.576,80.83333333333334,Wood,Chevron,Ted Todd Furrow Chevron (90 mm),"Price per SQM: £97.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Furrow Herringbone (90 mm),WO66392TED,Ted Todd,54.904,54.904,76.66666666666667,Wood,Herringbone,Ted Todd Furrow Herringbone (90 mm),"Price per SQM: £92.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Furrow Plank (190 mm),WO31092TED,Ted Todd,46.904,46.904,70.0,Wood,Plank,Ted Todd Furrow Plank (190 mm),"Price per SQM: £84.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Furrow Extra Wide Plank (220 mm),WO34001TED,Ted Todd,61.304,61.304,85.83333333333334,Wood,Plank,Ted Todd Furrow Extra Wide Plank (220 mm),"Price per SQM: £103.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Husk Chevron (90 mm),WO22405TED,Ted Todd,54.904,54.904,76.66666666666667,Wood,Chevron,Ted Todd Husk Chevron (90 mm),"Price per SQM: £92.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Husk Herringbone (90 mm),WO95484TED,Ted Todd,52.24,52.24,73.33333333333333,Wood,Herringbone,Ted Todd Husk Herringbone (90 mm),"Price per SQM: £88.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Husk Plank (190 mm),WO74303TED,Ted Todd,44.24,44.24,66.66666666666667,Wood,Plank,Ted Todd Husk Plank (190 mm),"Price per SQM: £80.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Husk Extra Wide Plank (220 mm),WO81085TED,Ted Todd,60.24,60.24,84.16666666666666,Wood,Plank,Ted Todd Husk Extra Wide Plank (220 mm),"Price per SQM: £101.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Malting Plank (190 mm),WO50726TED,Ted Todd,44.24,44.24,66.66666666666667,Wood,Plank,Ted Todd Malting Plank (190 mm),"Price per SQM: £80.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Raw Cotton Chevron (90 mm),WO86933TED,Ted Todd,54.904,54.904,76.66666666666667,Wood,Chevron,Ted Todd Raw Cotton Chevron (90 mm),"Price per SQM: £92.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Raw Cotton Herringbone (90 mm),WO95774TED,Ted Todd,52.24,52.24,73.33333333333333,Wood,Herringbone,Ted Todd Raw Cotton Herringbone (90 mm),"Price per SQM: £88.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Raw Cotton Plank (190 mm),WO34913TED,Ted Todd,44.24,44.24,66.66666666666667,Wood,Plank,Ted Todd Raw Cotton Plank (190 mm),"Price per SQM: £80.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Raw Cotton Extra Wide Plank (220 mm),WO19334TED,Ted Todd,60.24,60.24,84.16666666666666,Wood,Plank,Ted Todd Raw Cotton Extra Wide Plank (220 mm),Price per SQM: £101.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Strand Plank (190 mm),WO52614TED,Ted Todd,44.24,44.24,66.66666666666667,Wood,Plank,Ted Todd Strand Plank (190 mm),"Price per SQM: £80.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Sugar Cane Chevron (90 mm),WO90329TED,Ted Todd,54.904,54.904,76.66666666666667,Wood,Chevron,Ted Todd Sugar Cane Chevron (90 mm),Price per SQM: £92.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Sugar Cane Herringbone (90 mm),WO80226TED,Ted Todd,52.24,52.24,73.33333333333333,Wood,Herringbone,Ted Todd Sugar Cane Herringbone (90 mm),"Price per SQM: £88.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
